year_week,week_start,region,category,total_units,predicted_units,residual,split
2024-W44,2024-10-28,East,TOYS,199.0,198.06580539862918,0.9341946013708196,train
2024-W45,2024-11-04,East,TOYS,49.0,49.77386601632046,-0.7738660163204614,train
2024-W46,2024-11-11,East,TOYS,105.0,102.63750622136249,2.362493778637514,train
2024-W47,2024-11-18,East,TOYS,159.0,159.22906401160037,-0.2290640116003715,train
2024-W48,2024-11-25,East,TOYS,93.0,91.20702940658079,1.7929705934192128,train
2024-W49,2024-12-02,East,TOYS,191.0,189.40271020437655,1.5972897956234533,train
2024-W50,2024-12-09,East,TOYS,71.0,71.6889667741985,-0.688966774198505,train
2024-W51,2024-12-16,East,TOYS,53.0,52.46590027259388,0.5340997274061223,train
2024-W52,2024-12-23,East,TOYS,213.0,213.78295414389413,-0.7829541438941305,train
2025-W01,2024-12-30,East,TOYS,291.0,294.6451298146694,-3.645129814669417,train
2025-W02,2025-01-06,East,TOYS,230.0,229.63353704761036,0.36646295238963944,train
2025-W03,2025-01-13,East,TOYS,106.0,105.83040710768817,0.16959289231182595,train
2025-W04,2025-01-20,East,TOYS,331.0,330.56288896297804,0.43711103702196397,train
2025-W05,2025-01-27,East,TOYS,335.0,335.9099548109199,-0.909954810919885,train
2025-W06,2025-02-03,East,TOYS,120.0,118.89916645478093,1.100833545219075,train
2025-W07,2025-02-10,East,TOYS,161.0,161.1479170681894,-0.14791706818940042,train
2025-W08,2025-02-17,East,TOYS,50.0,50.28586457027022,-0.2858645702702205,train
2025-W09,2025-02-24,East,TOYS,52.0,52.45920247998687,-0.459202479986871,train
2025-W10,2025-03-03,East,TOYS,414.0,412.9209989079841,1.0790010920159148,train
2025-W11,2025-03-10,East,TOYS,200.0,200.8593691848634,-0.8593691848633966,train
2025-W12,2025-03-17,East,TOYS,323.0,322.80614695717105,0.19385304282894822,train
2025-W13,2025-03-24,East,TOYS,99.0,100.0767620846139,-1.0767620846139039,train
2025-W14,2025-03-31,East,TOYS,220.0,220.34471123848547,-0.34471123848547336,train
2025-W15,2025-04-07,East,TOYS,370.0,369.9227773596791,0.07722264032088333,train
2025-W16,2025-04-14,East,TOYS,143.0,141.6696469275444,1.3303530724556083,train
2025-W17,2025-04-21,East,TOYS,376.0,375.29200915720673,0.7079908427932651,train
2025-W18,2025-04-28,East,TOYS,341.0,341.00543055501066,-0.005430555010661919,train
2025-W19,2025-05-05,East,TOYS,225.0,226.03154414828015,-1.0315441482801475,train
2025-W20,2025-05-12,East,TOYS,322.0,319.9309908019625,2.06900919803752,train
2025-W21,2025-05-19,East,TOYS,219.0,218.41460929625305,0.5853907037469526,train
2025-W22,2025-05-26,East,TOYS,115.0,116.13698779044543,-1.1369877904454313,train
2025-W23,2025-06-02,East,TOYS,307.0,307.7744470260258,-0.7744470260258254,train
2025-W24,2025-06-09,East,TOYS,222.0,222.27429138901454,-0.274291389014536,train
2025-W25,2025-06-16,East,TOYS,175.0,176.59104944372694,-1.591049443726945,train
2025-W26,2025-06-23,East,TOYS,324.0,323.06276575744846,0.9372342425515399,train
2025-W27,2025-06-30,East,TOYS,120.0,120.46785452525769,-0.46785452525769244,train
2025-W28,2025-07-07,East,TOYS,102.0,100.20627014754794,1.79372985245206,train
2025-W29,2025-07-14,East,TOYS,193.0,194.08339331862328,-1.0833933186232798,train
2025-W30,2025-07-21,East,TOYS,443.0,444.45314731534245,-1.4531473153424486,train
2025-W31,2025-07-28,East,TOYS,155.0,153.91240402990016,1.0875959700998408,train
2025-W33,2025-08-11,East,TOYS,175.0,174.64268307355275,0.357316926447254,train
2025-W34,2025-08-18,East,TOYS,269.0,270.2784918478398,-1.2784918478398026,train
2025-W35,2025-08-25,East,TOYS,68.0,67.63599060182729,0.36400939817271194,train
2025-W37,2025-09-08,East,TOYS,86.0,86.30764757732886,-0.30764757732886494,train
2025-W38,2025-09-15,East,TOYS,92.0,91.46476518222651,0.5352348177734854,train
2025-W40,2025-09-29,East,TOYS,106.0,106.85727490317299,-0.8572749031729927,train
2025-W41,2025-10-06,East,TOYS,118.0,117.55401519178933,0.44598480821066744,train
2025-W42,2025-10-13,East,TOYS,73.0,73.50281032924238,-0.5028103292423793,train
2025-W43,2025-10-20,East,TOYS,84.0,85.04054664218611,-1.040546642186115,train
2025-W44,2025-10-27,East,TOYS,65.0,66.08055776601384,-1.0805577660138397,train
2025-W45,2025-11-03,East,TOYS,61.0,61.02185908121152,-0.021859081211516695,train
2025-W46,2025-11-10,East,TOYS,116.0,115.68424962580544,0.31575037419456464,train
2025-W47,2025-11-17,East,TOYS,57.0,57.40798584138206,-0.4079858413820574,train
2024-W31,2024-07-29,North,BEAUTY,46.0,43.62214726453496,2.3778527354650407,train
2024-W32,2024-08-05,North,BEAUTY,62.0,61.40111422677108,0.5988857732289219,train
2024-W35,2024-08-26,North,BEAUTY,72.0,71.17536793165827,0.8246320683417281,train
2024-W37,2024-09-09,North,BEAUTY,67.0,65.7795574636669,1.2204425363330955,train
2024-W39,2024-09-23,North,BEAUTY,52.0,53.16430781743808,-1.164307817438079,train
2024-W41,2024-10-07,North,BEAUTY,66.0,64.81718623143918,1.1828137685608198,train
2024-W42,2024-10-14,North,BEAUTY,23.0,24.461805321033076,-1.4618053210330757,train
2024-W44,2024-10-28,North,BEAUTY,38.0,37.19142695550991,0.8085730444900889,train
2024-W45,2024-11-04,North,BEAUTY,53.0,53.86455661509406,-0.8645566150940596,train
2024-W49,2024-12-02,North,BEAUTY,141.0,140.65885809723343,0.34114190276656586,train
2024-W51,2024-12-16,North,BEAUTY,85.0,85.83245304939975,-0.8324530493997457,train
2024-W52,2024-12-23,North,BEAUTY,19.0,20.176493160483954,-1.176493160483954,train
2025-W01,2024-12-30,North,BEAUTY,127.0,127.26395367722806,-0.2639536772280593,train
2025-W04,2025-01-20,North,BEAUTY,117.0,116.16617112379625,0.8338288762037536,train
2025-W06,2025-02-03,North,BEAUTY,46.0,45.787489418029125,0.21251058197087502,train
2025-W07,2025-02-10,North,BEAUTY,67.0,67.34439126649696,-0.34439126649695595,train
2025-W09,2025-02-24,North,BEAUTY,35.0,35.35730681813453,-0.357306818134532,train
2025-W10,2025-03-03,North,BEAUTY,77.0,77.20113325631556,-0.20113325631555767,train
2025-W12,2025-03-17,North,BEAUTY,87.0,86.35027608673418,0.6497239132658166,train
2025-W14,2025-03-31,North,BEAUTY,110.0,111.77068116539975,-1.7706811653997505,train
2025-W16,2025-04-14,North,BEAUTY,30.0,29.263812667302417,0.7361873326975825,train
2025-W17,2025-04-21,North,BEAUTY,54.0,54.88267051257354,-0.8826705125735401,train
2025-W18,2025-04-28,North,BEAUTY,71.0,69.50682323471842,1.493176765281575,train
2025-W19,2025-05-05,North,BEAUTY,25.0,27.833571384373816,-2.8335713843738155,train
2025-W20,2025-05-12,North,BEAUTY,70.0,70.03500163633272,-0.035001636332722796,train
2025-W21,2025-05-19,North,BEAUTY,35.0,35.1648627318025,-0.16486273180250066,train
2025-W22,2025-05-26,North,BEAUTY,110.0,110.64232449932894,-0.6423244993289359,train
2025-W23,2025-06-02,North,BEAUTY,150.0,147.59019589471052,2.4098041052894814,train
2025-W24,2025-06-09,North,BEAUTY,78.0,77.67427438543953,0.32572561456046856,train
2025-W25,2025-06-16,North,BEAUTY,60.0,59.606143081405804,0.3938569185941958,train
2025-W30,2025-07-21,North,BEAUTY,83.0,85.90595254329719,-2.9059525432971895,train
2025-W31,2025-07-28,North,BEAUTY,40.0,39.51313302643775,0.4868669735622504,train
2025-W33,2025-08-11,North,BEAUTY,41.0,40.33611559089118,0.6638844091088174,train
2025-W34,2025-08-18,North,BEAUTY,93.0,91.54093990937916,1.459060090620838,train
2025-W35,2025-08-25,North,BEAUTY,30.0,30.646622787392705,-0.6466227873927046,train
2025-W36,2025-09-01,North,BEAUTY,30.0,30.394959120712553,-0.3949591207125529,train
2025-W38,2025-09-15,North,BEAUTY,52.0,50.1450896585162,1.8549103414838015,train
2025-W40,2025-09-29,North,BEAUTY,45.0,44.837313061945196,0.1626869380548044,train
2025-W42,2025-10-13,North,BEAUTY,36.0,36.01289365555917,-0.012893655559167883,train
2025-W45,2025-11-03,North,BEAUTY,35.0,35.77780199070544,-0.7778019907054414,train
2025-W46,2025-11-10,North,BEAUTY,54.0,54.508794255692614,-0.5087942556926137,train
2025-W47,2025-11-17,North,BEAUTY,62.0,62.22911527585233,-0.2291152758523296,train
2024-W31,2024-07-29,North,ELECTRONICS,72.0,70.82174176552057,1.1782582344794292,train
2024-W32,2024-08-05,North,ELECTRONICS,113.0,113.65597204953698,-0.6559720495369845,train
2024-W33,2024-08-12,North,ELECTRONICS,101.0,100.80687840277825,0.19312159722174727,train
2024-W34,2024-08-19,North,ELECTRONICS,75.0,76.18748652210249,-1.187486522102489,train
2024-W35,2024-08-26,North,ELECTRONICS,144.0,145.12859139989567,-1.1285913998956687,train
2024-W37,2024-09-09,North,ELECTRONICS,88.0,87.16335420812007,0.8366457918799313,train
2024-W38,2024-09-16,North,ELECTRONICS,234.0,231.3995606924861,2.600439307513909,train
2024-W39,2024-09-23,North,ELECTRONICS,66.0,67.89813040191612,-1.89813040191612,train
2024-W40,2024-09-30,North,ELECTRONICS,206.0,206.7077771645594,-0.7077771645593884,train
2024-W41,2024-10-07,North,ELECTRONICS,170.0,171.31248154329697,-1.3124815432969683,train
2024-W42,2024-10-14,North,ELECTRONICS,138.0,137.89268964956648,0.10731035043352222,train
2024-W43,2024-10-21,North,ELECTRONICS,75.0,75.2134867363574,-0.213486736357396,train
2024-W44,2024-10-28,North,ELECTRONICS,84.0,85.27895040225229,-1.278950402252292,train
2024-W45,2024-11-04,North,ELECTRONICS,43.0,43.28929494043037,-0.2892949404303735,train
2024-W46,2024-11-11,North,ELECTRONICS,166.0,164.82411451299933,1.17588548700067,train
2024-W47,2024-11-18,North,ELECTRONICS,133.0,132.49921765021386,0.5007823497861352,train
2024-W48,2024-11-25,North,ELECTRONICS,182.0,182.9407072877169,-0.94070728771689,train
2024-W49,2024-12-02,North,ELECTRONICS,312.0,308.8803081686843,3.11969183131572,train
2024-W50,2024-12-09,North,ELECTRONICS,371.0,370.4474491782205,0.552550821779505,train
2024-W51,2024-12-16,North,ELECTRONICS,287.0,288.06321568046775,-1.0632156804677493,train
2024-W52,2024-12-23,North,ELECTRONICS,173.0,172.1236980205572,0.8763019794427862,train
2025-W01,2024-12-30,North,ELECTRONICS,245.0,244.1918476304302,0.8081523695697967,train
2025-W02,2025-01-06,North,ELECTRONICS,560.0,560.1240993698713,-0.12409936987126002,train
2025-W03,2025-01-13,North,ELECTRONICS,169.0,171.27996246149266,-2.2799624614926586,train
2025-W04,2025-01-20,North,ELECTRONICS,83.0,82.95503258390386,0.04496741609614219,train
2025-W05,2025-01-27,North,ELECTRONICS,491.0,487.6903536119928,3.309646388007195,train
2025-W06,2025-02-03,North,ELECTRONICS,368.0,367.1168004371329,0.8831995628671052,train
2025-W07,2025-02-10,North,ELECTRONICS,316.0,315.73505798551423,0.2649420144857686,train
2025-W08,2025-02-17,North,ELECTRONICS,460.0,458.99277738954805,1.0072226104519473,train
2025-W09,2025-02-24,North,ELECTRONICS,529.0,531.2561310870536,-2.2561310870536317,train
2025-W10,2025-03-03,North,ELECTRONICS,334.0,333.60210403480755,0.39789596519244697,train
2025-W11,2025-03-10,North,ELECTRONICS,104.0,104.49413836202588,-0.494138362025879,train
2025-W12,2025-03-17,North,ELECTRONICS,333.0,332.8883788508603,0.1116211491396939,train
2025-W13,2025-03-24,North,ELECTRONICS,423.0,422.54078265138565,0.45921734861434516,train
2025-W14,2025-03-31,North,ELECTRONICS,471.0,470.9112999295266,0.08870007047340778,train
2025-W15,2025-04-07,North,ELECTRONICS,291.0,290.50003733136055,0.49996266863945493,train
2025-W16,2025-04-14,North,ELECTRONICS,425.0,426.9495946627586,-1.9495946627586136,train
2025-W17,2025-04-21,North,ELECTRONICS,385.0,385.06505429413085,-0.06505429413084585,train
2025-W18,2025-04-28,North,ELECTRONICS,519.0,519.3689858946448,-0.3689858946447657,train
2025-W19,2025-05-05,North,ELECTRONICS,208.0,206.89786710656907,1.1021328934309338,train
2025-W20,2025-05-12,North,ELECTRONICS,328.0,328.04541123127416,-0.04541123127415858,train
2025-W21,2025-05-19,North,ELECTRONICS,442.0,441.0894687452538,0.9105312547462177,train
2025-W22,2025-05-26,North,ELECTRONICS,285.0,286.8094269543768,-1.8094269543768178,train
2025-W23,2025-06-02,North,ELECTRONICS,224.0,223.53958839334328,0.4604116066567201,train
2025-W24,2025-06-09,North,ELECTRONICS,387.0,386.79375515053385,0.2062448494661453,train
2025-W25,2025-06-16,North,ELECTRONICS,269.0,269.9106589473294,-0.9106589473294093,train
2025-W26,2025-06-23,North,ELECTRONICS,262.0,261.2421867614582,0.7578132385418144,train
2025-W27,2025-06-30,North,ELECTRONICS,504.0,502.5928906432344,1.4071093567656021,train
2025-W28,2025-07-07,North,ELECTRONICS,254.0,254.19590194975441,-0.19590194975441477,train
2025-W29,2025-07-14,North,ELECTRONICS,385.0,384.65216317992997,0.3478368200700288,train
2025-W30,2025-07-21,North,ELECTRONICS,117.0,116.94965226537379,0.050347734626214447,train
2025-W31,2025-07-28,North,ELECTRONICS,508.0,508.0585620068636,-0.05856200686361035,train
2025-W32,2025-08-04,North,ELECTRONICS,425.0,424.96758604242274,0.032413957577261954,train
2025-W33,2025-08-11,North,ELECTRONICS,273.0,274.3679425579705,-1.3679425579704798,train
2025-W34,2025-08-18,North,ELECTRONICS,144.0,143.67290457885656,0.32709542114344003,train
2025-W35,2025-08-25,North,ELECTRONICS,221.0,221.23893338523246,-0.23893338523245689,train
2025-W36,2025-09-01,North,ELECTRONICS,455.0,456.81784167426173,-1.8178416742617287,train
2025-W37,2025-09-08,North,ELECTRONICS,101.0,101.71287045190323,-0.7128704519032283,train
2025-W38,2025-09-15,North,ELECTRONICS,668.0,659.7519465592786,8.248053440721378,train
2025-W39,2025-09-22,North,ELECTRONICS,557.0,559.1251758949718,-2.1251758949717896,train
2025-W40,2025-09-29,North,ELECTRONICS,273.0,275.5226775404729,-2.5226775404728983,train
2025-W41,2025-10-06,North,ELECTRONICS,200.0,199.7910015660328,0.20899843396719575,train
2025-W42,2025-10-13,North,ELECTRONICS,106.0,104.60084067159913,1.39915932840087,train
2025-W43,2025-10-20,North,ELECTRONICS,326.0,331.9124592576511,-5.912459257651108,train
2025-W44,2025-10-27,North,ELECTRONICS,245.0,244.5949795946313,0.40502040536870254,train
2025-W45,2025-11-03,North,ELECTRONICS,99.0,100.13155431873095,-1.1315543187309487,train
2025-W46,2025-11-10,North,ELECTRONICS,76.0,75.5094546970397,0.4905453029602995,train
2025-W47,2025-11-17,North,ELECTRONICS,216.0,214.76801493118285,1.2319850688171528,train
2024-W32,2024-08-05,North,HOME,31.0,30.089587720259082,0.9104122797409175,train
2024-W33,2024-08-12,North,HOME,98.0,97.88743939885414,0.11256060114585864,train
2024-W34,2024-08-19,North,HOME,104.0,104.30478577423425,-0.30478577423424724,train
2024-W36,2024-09-02,North,HOME,119.0,118.50917067238488,0.490829327615117,train
2024-W38,2024-09-16,North,HOME,35.0,36.394220030255475,-1.3942200302554753,train
2024-W39,2024-09-23,North,HOME,53.0,54.315588190194376,-1.3155881901943758,train
2024-W40,2024-09-30,North,HOME,54.0,54.02245130500551,-0.022451305005510847,train
2024-W41,2024-10-07,North,HOME,167.0,167.38475344459985,-0.38475344459985195,train
2024-W43,2024-10-21,North,HOME,107.0,105.30977587031498,1.6902241296850207,train
2024-W45,2024-11-04,North,HOME,185.0,184.29524111864868,0.7047588813513244,train
2024-W46,2024-11-11,North,HOME,23.0,24.2160327052228,-1.2160327052228013,train
2024-W47,2024-11-18,North,HOME,46.0,45.39516640589569,0.6048335941043135,train
2024-W48,2024-11-25,North,HOME,85.0,85.8052932396067,-0.8052932396066979,train
2024-W49,2024-12-02,North,HOME,109.0,109.1768546448881,-0.17685464488809544,train
2024-W50,2024-12-09,North,HOME,65.0,63.684102579490315,1.3158974205096854,train
2024-W51,2024-12-16,North,HOME,25.0,25.97709061355044,-0.9770906135504411,train
2024-W52,2024-12-23,North,HOME,112.0,112.28163406185155,-0.28163406185154827,train
2025-W01,2024-12-30,North,HOME,72.0,72.17990723888799,-0.1799072388879921,train
2025-W02,2025-01-06,North,HOME,147.0,147.69263010860038,-0.6926301086003832,train
2025-W03,2025-01-13,North,HOME,60.0,61.10749025435915,-1.1074902543591492,train
2025-W04,2025-01-20,North,HOME,57.0,55.37699528389997,1.6230047161000272,train
2025-W05,2025-01-27,North,HOME,219.0,219.66435307289157,-0.6643530728915721,train
2025-W06,2025-02-03,North,HOME,103.0,103.14938094408213,-0.1493809440821252,train
2025-W07,2025-02-10,North,HOME,124.0,127.3699190095481,-3.3699190095480986,train
2025-W08,2025-02-17,North,HOME,50.0,48.51487435471182,1.4851256452881785,train
2025-W10,2025-03-03,North,HOME,22.0,21.42117832507533,0.5788216749246686,train
2025-W11,2025-03-10,North,HOME,143.0,142.72729292697292,0.2727070730270782,train
2025-W12,2025-03-17,North,HOME,28.0,27.849343544097113,0.15065645590288668,train
2025-W13,2025-03-24,North,HOME,124.0,122.64286792912554,1.3571320708744565,train
2025-W15,2025-04-07,North,HOME,103.0,104.0196533550069,-1.019653355006895,train
2025-W16,2025-04-14,North,HOME,35.0,34.41414277149405,0.5858572285059509,train
2025-W19,2025-05-05,North,HOME,97.0,95.08865273167403,1.9113472683259687,train
2025-W20,2025-05-12,North,HOME,122.0,124.89831733695877,-2.898317336958769,train
2025-W21,2025-05-19,North,HOME,72.0,70.46828138557053,1.5317186144294652,train
2025-W22,2025-05-26,North,HOME,55.0,55.43141832515317,-0.43141832515316736,train
2025-W23,2025-06-02,North,HOME,131.0,130.61205344685413,0.38794655314586635,train
2025-W24,2025-06-09,North,HOME,39.0,38.41380297324103,0.5861970267589669,train
2025-W26,2025-06-23,North,HOME,166.0,164.41153370054647,1.588466299453529,train
2025-W27,2025-06-30,North,HOME,78.0,77.3394166871267,0.6605833128732996,train
2025-W28,2025-07-07,North,HOME,144.0,139.2108730958766,4.789126904123407,train
2025-W29,2025-07-14,North,HOME,143.0,143.73829467549876,-0.7382946754987643,train
2025-W30,2025-07-21,North,HOME,119.0,120.16170888484103,-1.1617088848410333,train
2025-W31,2025-07-28,North,HOME,96.0,97.71252991468987,-1.712529914689867,train
2025-W32,2025-08-04,North,HOME,229.0,229.78180828504958,-0.7818082850495784,train
2025-W33,2025-08-11,North,HOME,55.0,54.610330269369825,0.3896697306301746,train
2025-W34,2025-08-18,North,HOME,61.0,62.17440602078699,-1.1744060207869893,train
2025-W35,2025-08-25,North,HOME,103.0,102.9717285097419,0.02827149025810627,train
2025-W36,2025-09-01,North,HOME,89.0,89.777574675254,-0.7775746752540016,train
2025-W37,2025-09-08,North,HOME,31.0,30.90901230327696,0.0909876967230403,train
2025-W38,2025-09-15,North,HOME,55.0,54.33315180127421,0.6668481987257877,train
2025-W40,2025-09-29,North,HOME,65.0,66.37741143902348,-1.3774114390234757,train
2025-W41,2025-10-06,North,HOME,28.0,28.219808875984405,-0.21980887598440546,train
2025-W42,2025-10-13,North,HOME,60.0,60.785364564099496,-0.7853645640994955,train
2025-W44,2025-10-27,North,HOME,75.0,74.36655608920596,0.6334439107940426,train
2025-W46,2025-11-10,North,HOME,71.0,70.8341216360239,0.16587836397610545,train
2025-W47,2025-11-17,North,HOME,56.0,56.28013573864526,-0.28013573864525654,train
2024-W30,2024-07-22,North,KITCHEN,36.0,36.22804393535048,-0.2280439353504775,train
2024-W32,2024-08-05,North,KITCHEN,46.0,45.918584162066985,0.08141583793301521,train
2024-W33,2024-08-12,North,KITCHEN,33.0,31.3731562905359,1.6268437094641008,train
2024-W34,2024-08-19,North,KITCHEN,63.0,63.269876191390395,-0.2698761913903951,train
2024-W36,2024-09-02,North,KITCHEN,55.0,55.12377348226704,-0.12377348226704044,train
2024-W37,2024-09-09,North,KITCHEN,38.0,37.70704068313612,0.2929593168638789,train
2024-W39,2024-09-23,North,KITCHEN,29.0,28.627658868943183,0.37234113105681743,train
2024-W40,2024-09-30,North,KITCHEN,134.0,133.86218981071443,0.13781018928557387,train
2024-W41,2024-10-07,North,KITCHEN,35.0,35.79148489590626,-0.7914848959062581,train
2024-W42,2024-10-14,North,KITCHEN,72.0,72.48394727643958,-0.48394727643957935,train
2024-W43,2024-10-21,North,KITCHEN,78.0,77.72494748883202,0.2750525111679849,train
2024-W44,2024-10-28,North,KITCHEN,181.0,177.16622732870783,3.8337726712921665,train
2024-W45,2024-11-04,North,KITCHEN,142.0,144.59080760631534,-2.5908076063153374,train
2024-W46,2024-11-11,North,KITCHEN,110.0,108.27247866330555,1.7275213366944513,train
2024-W47,2024-11-18,North,KITCHEN,87.0,88.96993526221672,-1.9699352622167225,train
2024-W48,2024-11-25,North,KITCHEN,194.0,196.08567737943412,-2.0856773794341166,train
2024-W49,2024-12-02,North,KITCHEN,131.0,128.87714073503062,2.122859264969378,train
2024-W50,2024-12-09,North,KITCHEN,110.0,111.43062894156758,-1.4306289415675764,train
2024-W51,2024-12-16,North,KITCHEN,80.0,79.94794951303605,0.05205048696394954,train
2024-W52,2024-12-23,North,KITCHEN,54.0,53.8737430863643,0.12625691363570013,train
2025-W01,2024-12-30,North,KITCHEN,246.0,246.30176078677212,-0.30176078677212104,train
2025-W02,2025-01-06,North,KITCHEN,32.0,31.896562599643755,0.10343740035624549,train
2025-W03,2025-01-13,North,KITCHEN,112.0,111.91809319382998,0.08190680617002499,train
2025-W04,2025-01-20,North,KITCHEN,86.0,86.62972207732098,-0.6297220773209773,train
2025-W05,2025-01-27,North,KITCHEN,76.0,76.24666421556508,-0.246664215565076,train
2025-W06,2025-02-03,North,KITCHEN,74.0,73.25851860631916,0.7414813936808429,train
2025-W07,2025-02-10,North,KITCHEN,130.0,130.55515627344892,-0.5551562734489153,train
2025-W08,2025-02-17,North,KITCHEN,121.0,118.84118895147242,2.158811048527582,train
2025-W09,2025-02-24,North,KITCHEN,231.0,230.98802689516003,0.011973104839967164,train
2025-W10,2025-03-03,North,KITCHEN,151.0,151.94711335935708,-0.9471133593570755,train
2025-W11,2025-03-10,North,KITCHEN,101.0,100.59745128601672,0.40254871398327907,train
2025-W12,2025-03-17,North,KITCHEN,137.0,137.38555841878238,-0.38555841878238084,train
2025-W13,2025-03-24,North,KITCHEN,34.0,34.39616336228763,-0.3961633622876306,train
2025-W14,2025-03-31,North,KITCHEN,246.0,244.99355798113004,1.0064420188699614,train
2025-W15,2025-04-07,North,KITCHEN,394.0,393.7029271993126,0.2970728006873742,train
2025-W16,2025-04-14,North,KITCHEN,176.0,175.52895529986552,0.47104470013448463,train
2025-W17,2025-04-21,North,KITCHEN,256.0,255.51447518397586,0.4855248160241388,train
2025-W18,2025-04-28,North,KITCHEN,118.0,117.33337600126323,0.6666239987367675,train
2025-W19,2025-05-05,North,KITCHEN,342.0,342.25203138713385,-0.2520313871338544,train
2025-W20,2025-05-12,North,KITCHEN,139.0,139.3522776509326,-0.3522776509325922,train
2025-W21,2025-05-19,North,KITCHEN,207.0,206.69964317051793,0.30035682948206954,train
2025-W22,2025-05-26,North,KITCHEN,85.0,84.75065241586795,0.24934758413205316,train
2025-W23,2025-06-02,North,KITCHEN,298.0,298.68647350093266,-0.6864735009326637,train
2025-W24,2025-06-09,North,KITCHEN,204.0,205.05517580885038,-1.0551758088503789,train
2025-W25,2025-06-16,North,KITCHEN,147.0,147.0866987790821,-0.08669877908209855,train
2025-W26,2025-06-23,North,KITCHEN,29.0,28.590240008271664,0.4097599917283361,train
2025-W27,2025-06-30,North,KITCHEN,83.0,83.14270423648236,-0.1427042364823592,train
2025-W28,2025-07-07,North,KITCHEN,278.0,276.7797050828561,1.2202949171439172,train
2025-W29,2025-07-14,North,KITCHEN,263.0,263.10008253923354,-0.10008253923354005,train
2025-W30,2025-07-21,North,KITCHEN,97.0,99.45820397866648,-2.458203978666475,train
2025-W31,2025-07-28,North,KITCHEN,59.0,57.66234721216511,1.337652787834891,train
2025-W32,2025-08-04,North,KITCHEN,122.0,121.21598175961333,0.784018240386672,train
2025-W33,2025-08-11,North,KITCHEN,95.0,92.7175059945139,2.2824940054861003,train
2025-W34,2025-08-18,North,KITCHEN,84.0,83.50954013892374,0.4904598610762605,train
2025-W35,2025-08-25,North,KITCHEN,80.0,80.52743568636882,-0.5274356863688183,train
2025-W37,2025-09-08,North,KITCHEN,136.0,136.04537673554717,-0.04537673554716548,train
2025-W38,2025-09-15,North,KITCHEN,131.0,129.52936362097373,1.4706363790262742,train
2025-W39,2025-09-22,North,KITCHEN,74.0,72.97595680150764,1.0240431984923646,train
2025-W40,2025-09-29,North,KITCHEN,60.0,59.58209292441921,0.41790707558079276,train
2025-W42,2025-10-13,North,KITCHEN,234.0,233.9516740996612,0.04832590033879569,train
2025-W43,2025-10-20,North,KITCHEN,94.0,94.76827669328802,-0.7682766932880156,train
2025-W45,2025-11-03,North,KITCHEN,89.0,87.62620951251856,1.3737904874814433,train
2025-W46,2025-11-10,North,KITCHEN,252.0,259.26009234334964,-7.2600923433496405,train
2025-W47,2025-11-17,North,KITCHEN,97.0,96.097174738095,0.9028252619049937,train
2024-W29,2024-07-15,North,PET,109.0,102.38400153167413,6.61599846832587,train
2024-W31,2024-07-29,North,PET,47.0,42.81834450614343,4.181655493856567,train
2024-W33,2024-08-12,North,PET,40.0,38.79156504754822,1.208434952451782,train
2024-W36,2024-09-02,North,PET,141.0,141.98786093067014,-0.9878609306701378,train
2024-W37,2024-09-09,North,PET,55.0,54.93048060561393,0.06951939438607013,train
2024-W38,2024-09-16,North,PET,33.0,32.8811761966334,0.11882380336660248,train
2024-W39,2024-09-23,North,PET,73.0,73.09637474950888,-0.09637474950888247,train
2024-W40,2024-09-30,North,PET,29.0,30.36321802807117,-1.36321802807117,train
2024-W42,2024-10-14,North,PET,127.0,127.98855136648967,-0.9885513664896735,train
2024-W43,2024-10-21,North,PET,62.0,63.23013334360709,-1.2301333436070934,train
2024-W44,2024-10-28,North,PET,102.0,102.6626489961577,-0.6626489961576993,train
2024-W45,2024-11-04,North,PET,50.0,50.38766069669395,-0.3876606966939491,train
2024-W46,2024-11-11,North,PET,153.0,151.4927168973577,1.5072831026423046,train
2024-W47,2024-11-18,North,PET,80.0,79.66495662536076,0.33504337463924116,train
2024-W48,2024-11-25,North,PET,127.0,128.30582331737477,-1.3058233173747738,train
2024-W49,2024-12-02,North,PET,231.0,231.8541392886006,-0.8541392886006065,train
2024-W50,2024-12-09,North,PET,79.0,80.39993763800769,-1.3999376380076853,train
2024-W51,2024-12-16,North,PET,286.0,286.737140070843,-0.7371400708429974,train
2024-W52,2024-12-23,North,PET,176.0,177.21084231294176,-1.2108423129417645,train
2025-W01,2024-12-30,North,PET,164.0,162.8343536730111,1.165646326988906,train
2025-W02,2025-01-06,North,PET,332.0,332.9248658001624,-0.9248658001624221,train
2025-W03,2025-01-13,North,PET,153.0,152.36672296536932,0.6332770346306802,train
2025-W04,2025-01-20,North,PET,101.0,102.21983774863484,-1.2198377486348448,train
2025-W05,2025-01-27,North,PET,186.0,186.9947909163094,-0.9947909163093982,train
2025-W06,2025-02-03,North,PET,101.0,101.63223591361442,-0.6322359136144229,train
2025-W07,2025-02-10,North,PET,119.0,118.06422208524512,0.9357779147548797,train
2025-W08,2025-02-17,North,PET,77.0,76.42086842118536,0.5791315788146392,train
2025-W09,2025-02-24,North,PET,228.0,228.3619208536402,-0.3619208536402141,train
2025-W10,2025-03-03,North,PET,193.0,192.64990234001138,0.3500976599886201,train
2025-W11,2025-03-10,North,PET,82.0,81.35828296584077,0.6417170341592282,train
2025-W12,2025-03-17,North,PET,53.0,52.84760914049265,0.15239085950734932,train
